customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00573,22.0,Female,South,Graduate,Salaried,,379666.6991072016,Car,669.2349052162888,10,21,46.11456899657432,2024-07-13,1
CUST00574,63.0,Other,East,Post-Graduate,Salaried,60058.972663479755,104507.43496815757,Education,757.0492329417361,8,139,47.130970328355716,2022-03-23,0
CUST00575,49.0,Female,West,Secondary,,29404.62580825245,210383.27901364941,Car,650.5836071420763,8,122,27.954511209525855,2022-08-06,1
CUST00576,36.0,Male,West,Primary,Self-Employed,107692.82574219604,81813.05792284895,Other,703.5191374483061,6,43,27.208385710156758,2020-02-29,1
CUST00577,42.0,Male,North,Primary,Unemployed,1588801.483387319,123272.38048052303,Car,625.8205051172739,2,39,10.96782394313307,2017-02-14,0
CUST00578,36.0,,West,Graduate,Self-Employed,91744.76625313725,186086.7780753091,Car,,2,55,13.71812301336208,2026-05-06,0
CUST00579,44.0,Female,South,Graduate,Salaried,75003.56826778532,68586.63414298109,Other,550.8289876224176,3,51,41.01418308682222,2021-03-16,1
CUST00580,23.0,Male,South,Graduate,Self-Employed,89714.04925621847,161294.69485314493,Home,502.99550388000375,6,40,27.909489287860325,2020-01-29,0
CUST00581,,Male,South,Secondary,Salaried,79035.33757880935,107114.0853103705,Education,818.5328377331549,6,68,46.28738983785971,2024-10-22,1
CUST00582,30.0,Female,West,Secondary,Self-Employed,43965.99322553621,220219.40258833673,Business,796.9043321850595,11,99,6.811675300622808,2022-07-17,0
CUST00583,23.0,Male,South,Graduate,Salaried,64292.071243078964,149836.45509803414,Other,494.3588402842897,11,109,31.81871574188498,2022-07-20,0
CUST00584,23.0,Female,South,Graduate,Salaried,134964.61919145504,260333.6898809243,Home,647.1109339218979,1,17,14.27074329416523,2019-06-25,1
CUST00585,,Male,East,Post-Graduate,Salaried,119731.51317107209,141520.64077484704,Car,661.9933074462914,11,150,42.470814015575726,2022-09-23,0
CUST00586,38.0,Male,North,Secondary,Self-Employed,109189.03045955906,82356.30038488418,Home,707.8377265574711,4,153,18.747246624360287,2021-10-07,1
CUST00587,62.0,Male,North,Graduate,Salaried,54334.29611588033,77382.81136144316,Other,789.1367117240986,6,116,2.842536315242263,2021-03-22,1
CUST00588,29.0,Female,North,Graduate,Self-Employed,88530.11917150876,62661.04541029209,Car,565.0871798384705,6,69,31.44921084794702,2025-01-20,1
CUST00589,,Male,North,Graduate,Salaried,26735.858869025553,223346.33475042274,Home,569.3854539587642,5,12,32.817031745183144,2022-01-10,1
CUST00590,55.0,Male,North,Graduate,Self-Employed,109873.61155616786,584706.5986519734,Business,649.9063059047029,9,52,65.35021069625077,2024-10-10,1
CUST00591,26.0,Other,North,Graduate,,232655.6226171219,202322.66806175292,Education,572.9137572891623,9,89,30.057359651654476,2023-01-30,1
CUST00592,50.0,Male,East,Post-Graduate,Self-Employed,40762.618239024276,375503.63891898154,Education,432.8690577191622,11,47,4.777631449471995,2017-03-12,1
CUST00593,49.0,Female,North,Secondary,Salaried,69455.62899968121,286870.6354015034,Other,631.8207948180087,7,185,47.45810123808488,2022-08-02,0
CUST00594,37.0,Female,South,Secondary,Salaried,120266.34059093142,125596.79247402518,Car,718.6035125725352,2,89,21.19473025938957,2021-07-14,1
CUST00595,35.0,Male,West,Graduate,Salaried,2093380.274503091,306403.4542648319,Car,648.3626091569079,0,159,15.60687623173739,2018-01-03,0
CUST00596,23.0,Female,South,Graduate,Self-Employed,75437.91131503928,128118.72527904673,Education,699.9236207319842,2,23,37.54710239687405,2021-04-29,1
CUST00597,61.0,Male,East,Secondary,Salaried,65163.17595784414,129397.72312116758,Home,688.4804963163401,10,27,25.34853003520312,2020-06-22,1
CUST00598,25.0,Female,North,Primary,,30292.217628101334,146635.30092584997,Car,567.8411499686425,1,119,19.464470594497314,2024-01-31,0
CUST00599,62.0,Male,North,Primary,Salaried,105036.46741800707,150151.63896000243,Business,655.4417235503245,1,54,18.299127087537244,2020-07-30,1
CUST00600,52.0,Female,North,Post-Graduate,,336127.43036566797,226541.7948469143,Business,527.9871480768792,1,183,12.521596639393909,2026-04-30,1
CUST00601,47.0,Male,North,Secondary,Self-Employed,116589.56759781063,116373.09349929658,Car,609.0471470811837,4,47,52.863042905690904,2026-03-30,1
CUST00602,48.0,Female,South,Secondary,Salaried,97404.97949376276,253863.34497007568,Car,654.0362547561546,0,103,17.75103180684654,2026-05-23,1
CUST00603,55.0,Male,North,Secondary,Self-Employed,119760.52303697594,252047.29854382674,Education,649.9077866969542,9,108,46.30452550928736,2024-03-30,1
CUST00604,52.0,Male,North,Secondary,Salaried,98060.97888154151,193200.10924722906,Other,546.7252098551543,3,120,50.12707004246917,2016-12-26,0
CUST00605,32.0,Male,North,Primary,Salaried,60608.55760211504,429254.7971290677,Education,562.8803611035557,9,55,33.34659053244904,2025-11-12,1
CUST00606,,Male,South,Graduate,Salaried,161776.00130641297,309804.373590316,Other,673.2767703726316,4,110,15.194116146214762,2020-09-24,1
CUST00607,33.0,Female,North,Primary,Salaried,113035.46679223642,277857.7705707198,Business,716.1914748242641,1,116,18.348012115355928,2022-10-08,1
CUST00608,56.0,Male,South,Post-Graduate,Salaried,99764.52629431414,168228.20290245165,Other,633.4426005208082,4,173,43.859933060381394,2022-04-01,1
CUST00609,55.0,Female,East,Secondary,Self-Employed,54983.05817787148,194052.31543978106,Education,629.4378656597423,9,76,5.993116490234429,2018-12-05,1
CUST00610,34.0,Other,East,Graduate,Salaried,215799.44482385495,211483.80058236138,Car,724.5020800002337,3,143,4.030222102805482,2022-02-28,1
CUST00611,48.0,Female,North,Post-Graduate,Self-Employed,147093.19540116997,163835.91485298678,Other,588.2347108778189,7,84,12.645117810239098,2024-07-08,1
CUST00612,,Male,West,Graduate,Salaried,70844.84602431896,134890.0484770521,Education,788.1623652883294,0,184,42.24194086988315,2017-12-28,1
CUST00613,42.0,Male,East,Graduate,Salaried,180068.91400931813,48880.97930674608,Business,542.3781836280201,11,155,63.91543571916729,2020-07-20,0
CUST00614,62.0,Female,North,Secondary,,73237.10694387551,233020.73140163932,Other,733.8797065191035,4,53,32.76788680991415,2019-06-25,0
CUST00615,32.0,,West,Secondary,Salaried,61746.82921910525,273956.224618824,Business,693.1334275322446,10,170,53.40361752102806,2023-06-22,1
CUST00616,43.0,Male,West,Graduate,Salaried,62578.56770343382,91075.1776005049,Business,842.8096417916154,11,51,31.648696319552883,2025-09-28,1
CUST00617,42.0,Female,North,Post-Graduate,Salaried,34110.4431850513,220264.48875540326,Home,560.3064543694313,9,76,47.512610611829636,2026-04-27,1
CUST00618,,Female,South,Graduate,,130996.44026322638,121083.62006830754,Other,463.27817131192234,0,11,21.411320214797044,2024-09-15,0
CUST00619,24.0,Female,West,Graduate,Self-Employed,32902.801101647965,135501.15033139713,Education,749.9557093836313,9,70,35.89741663408477,2019-03-14,1
CUST00620,28.0,Male,East,Graduate,Salaried,47237.04432956526,313445.3380864122,Other,532.2933194144173,9,81,40.00690993666633,2023-08-06,0
CUST00621,35.0,Female,North,Graduate,Self-Employed,28414.282269512118,99179.12175009854,Other,699.262119371047,3,66,17.71902114211273,2022-04-24,1
CUST00622,36.0,Male,North,Primary,Self-Employed,,99104.101371597,Business,744.5720864501806,7,161,12.51503881670946,2016-10-02,0
CUST00623,30.0,Male,South,Graduate,Salaried,90202.07622820685,401280.9894916336,Business,680.3808611774202,0,42,28.024628605465356,2019-12-05,1
CUST00624,64.0,Female,South,Post-Graduate,Unemployed,,151330.5279989689,Business,668.5744709201755,10,129,7.005588854185129,2019-08-18,0
CUST00625,28.0,Male,East,Secondary,Salaried,52809.86995535953,303541.250618185,Business,682.0752027845556,1,88,25.02506688189201,2025-03-07,0
CUST00626,33.0,Male,South,Graduate,Unemployed,48857.33246957031,73177.88736138828,Education,716.9937514697076,0,165,42.334129177139445,2024-10-26,1
CUST00627,40.0,Male,South,Secondary,Salaried,130433.90705833562,76168.12638102457,Car,696.9654787810414,10,33,60.58116159194468,2026-07-13,0
CUST00628,48.0,Female,East,Graduate,Self-Employed,70945.61247320494,103107.534019672,Home,552.6732954567076,6,118,15.171407389464948,2016-11-15,1
CUST00629,39.0,Female,North,Primary,Salaried,119349.92375383902,127933.97784339206,Business,795.9999777479347,1,83,44.57565102870697,2022-08-31,1
CUST00630,34.0,Female,South,Graduate,Salaried,58037.857279792406,80688.9325454055,Business,654.0886427901521,0,27,6.0022378096669975,2025-02-02,0
CUST00631,64.0,Female,East,Graduate,Self-Employed,110044.2289871409,195760.6930108984,Home,691.4673269183604,11,110,62.44661644440433,2017-02-16,1
CUST00632,22.0,Male,West,Secondary,Self-Employed,215769.6801980708,202257.53383301248,Business,706.879121402149,5,135,15.52136263796822,2026-03-01,1
CUST00633,59.0,Male,East,Graduate,,140322.6201678565,103873.44489101559,Car,742.4742241505028,5,105,40.153694804736936,2018-09-09,1
CUST00634,42.0,,East,Graduate,Salaried,77076.34545728056,108087.96337598759,Other,734.1685457979709,9,177,11.918930762973687,2020-08-01,1
CUST00635,55.0,Male,North,Post-Graduate,Self-Employed,115187.83033534477,115451.90127991808,Home,660.5389461157994,1,12,18.249768128181607,2025-11-18,0
CUST00636,34.0,Male,South,Secondary,Self-Employed,854426.6928024136,90903.80155275155,Education,655.3973187667832,0,90,28.52983048526913,2017-01-18,0
CUST00637,62.0,Female,East,Secondary,Unemployed,99183.61525362573,38262.33037342999,Home,682.6888786375117,9,121,29.12447793097951,2025-02-28,0
CUST00638,44.0,,North,Secondary,Self-Employed,81196.98287201831,155979.496816051,Car,738.0048804762773,2,33,31.915076322821363,2024-03-07,1
CUST00639,22.0,Male,South,Post-Graduate,Unemployed,89446.7608533775,131239.7593814545,Education,560.9902652133693,9,6,34.107550113584296,2018-12-07,1
CUST00640,44.0,Male,South,Post-Graduate,,112112.26472300003,138126.75783587017,Other,701.5276337793567,4,117,19.738334086870715,2022-07-28,0
CUST00641,,Male,North,Graduate,Salaried,54392.67539207952,98134.88996868893,Business,579.0941916003202,5,182,12.67807874348196,2026-08-22,1
CUST00642,53.0,Female,South,Post-Graduate,Salaried,,244079.37276025864,Home,798.0970820001176,2,69,8.025293285420737,2020-01-01,0
CUST00643,29.0,Male,North,Graduate,Self-Employed,42910.61317608185,547269.0333157289,Education,679.3851334387582,8,112,74.30061288624272,2025-01-15,1
CUST00644,47.0,Male,South,Graduate,Self-Employed,37791.4186992902,107254.2616847786,Home,616.7177940279305,10,24,26.557490721121983,2018-03-04,0
CUST00645,35.0,Female,North,Primary,Salaried,47554.43741584733,327698.1107491662,Other,684.2973281335117,4,184,4.914074903700301,2022-02-04,0
CUST00646,45.0,Male,West,Graduate,Salaried,108627.24220768463,195501.80792708005,Home,650.7361326149162,1,41,51.355836985321645,2021-03-09,1
CUST00647,50.0,Male,East,Secondary,Unemployed,57775.927617557885,165662.84469470067,Education,637.1850430134058,9,76,35.03509281555539,2024-08-12,0
CUST00648,25.0,Male,East,Post-Graduate,Salaried,134345.3064968915,137027.73529353036,Car,505.26197948737996,5,31,44.086338357155576,2017-01-16,1
CUST00649,39.0,Female,West,Graduate,Salaried,100793.40937038655,156121.77097107368,Education,568.0645597457828,11,179,12.39330381124557,2020-02-19,1
CUST00650,35.0,Other,South,Graduate,Salaried,30299.832757784694,289177.3205478014,Home,638.7637520413989,7,127,33.3230982621781,2021-06-09,1
CUST00651,,Female,North,Primary,Salaried,146237.2161791949,92130.33327339377,Other,514.9316688255677,10,138,36.66155742399653,2022-01-03,1
CUST00652,62.0,Male,East,Secondary,Salaried,160569.02434934396,141845.91395431655,Business,603.0258962113903,5,192,39.393979347663816,2018-10-30,1
CUST00653,24.0,Female,East,Secondary,Salaried,54376.2303411723,303914.01771271625,Business,610.0100189770379,3,49,79.68472260416823,2022-11-28,1
CUST00654,51.0,Male,East,Secondary,,127021.91704857771,266161.1807074466,Other,587.6445898609654,5,176,67.35999653534887,2019-02-25,1
CUST00655,57.0,,South,Primary,Self-Employed,59047.71102597104,92846.8862108455,Home,711.7883850931712,7,87,6.470213240360205,2017-02-06,1
CUST00656,44.0,Male,North,Post-Graduate,Salaried,104673.6010448948,148554.0376763635,Other,579.586454512149,7,150,39.17978937156955,2018-04-09,1
CUST00657,,Male,South,Graduate,Self-Employed,46226.15099703118,234217.1426085876,Home,657.0727049661251,9,124,12.445421046301888,2018-02-08,1
CUST00658,61.0,Male,South,Secondary,Self-Employed,33662.378524354994,226775.10072835305,Education,621.746883280754,1,69,10.360153273399572,2022-01-13,1
CUST00659,31.0,Female,East,Secondary,Salaried,78457.29054591604,265021.7721424604,Car,640.4962189494292,7,29,10.023246637744517,2016-08-27,1
CUST00660,33.0,Female,East,Graduate,Self-Employed,91652.78427463972,197233.37358609147,Home,778.5120602120905,5,31,5.015599189091167,2023-11-23,1
CUST00661,62.0,Male,South,Graduate,Salaried,77760.75775132424,214481.0297398373,Business,664.374908146654,1,139,22.046964564547174,2018-04-21,0
CUST00662,29.0,Male,West,Graduate,Self-Employed,,193183.9670365197,Business,,0,176,18.626569791868945,2018-05-02,0
CUST00663,53.0,Male,East,Post-Graduate,Salaried,77657.27879744982,358565.46798459144,Car,588.7666330229546,5,110,43.39776023646527,2016-12-07,0
CUST00664,38.0,Male,North,Graduate,Self-Employed,116026.84335476048,131807.05270571192,Home,700.091974183651,6,161,27.001518673500108,2026-05-12,0
CUST00665,,Female,North,Post-Graduate,Self-Employed,96092.27261832912,166724.09201347097,Car,696.7175925478267,9,48,54.391371058284385,2026-05-13,0
CUST00666,35.0,Male,North,Post-Graduate,Salaried,110139.23514016788,97979.69906944994,Education,689.0086933630969,4,111,38.64879202273905,2018-12-08,1
CUST00667,58.0,Female,North,Secondary,,66034.3856296974,88786.43129719619,Car,553.2658545693879,9,40,11.296185739637272,2026-03-06,0
CUST00668,30.0,Male,North,Post-Graduate,Self-Employed,199392.54503593492,191468.4554487463,Education,603.1802225625526,7,151,47.000120196378774,2026-03-27,1
CUST00669,47.0,Male,North,Secondary,Self-Employed,48741.982339389375,113312.73790345438,Business,764.6864050854633,10,10,28.91228632614371,2017-05-04,0
CUST00670,45.0,Male,South,Post-Graduate,Salaried,132261.48357183265,158127.5395217127,Education,594.9804427450184,11,157,27.672242706327353,2017-06-05,0
CUST00671,44.0,Male,North,Secondary,Self-Employed,200613.34059753883,365446.31093008124,Home,775.5990420603705,8,163,16.359988303960275,2022-09-03,1
CUST00672,,Male,West,Post-Graduate,Salaried,131734.63742886274,355034.00449724024,Home,606.2882738359674,3,13,43.53189454890449,2021-05-28,1
CUST00673,60.0,Female,North,Post-Graduate,Self-Employed,87420.53285657865,494856.14806414844,Home,661.8572923242258,6,169,9.80605097577999,2017-03-23,1
CUST00674,,Male,East,Post-Graduate,Salaried,,369101.24209057074,Home,635.0264612594028,7,159,6.979793553285893,2017-02-09,1
CUST00675,39.0,Female,South,Graduate,Self-Employed,,541181.0153692702,Other,582.4155774254668,5,17,3.5831728145660997,2024-06-28,1
CUST00676,37.0,Male,West,Secondary,Salaried,42033.199312705605,202453.36321762286,Education,583.5672816344253,1,45,12.998581291161088,2017-02-26,0
CUST00677,50.0,Male,North,Primary,Salaried,55156.255417579865,103620.42155902876,Home,593.6605594808212,6,132,19.418709903932655,2018-11-10,1
CUST00678,32.0,Male,South,Graduate,Salaried,77766.44669335031,98696.39651256464,Car,661.845142515966,8,70,19.970815676467897,2018-01-10,0
CUST00679,23.0,Female,West,Secondary,Salaried,207438.92842885063,327147.13529833616,Car,721.2334019196217,4,89,32.79636990617553,2016-09-25,1
CUST00680,35.0,Male,West,Graduate,Salaried,,167010.71506479083,Other,656.6525322171196,1,28,68.61956860974271,2023-04-09,1
CUST00681,25.0,Female,West,Secondary,Salaried,55225.08375460415,173349.6198109024,Education,647.3297410763561,3,48,61.89701373104327,2018-10-06,1
CUST00682,60.0,Male,South,Post-Graduate,Self-Employed,81945.96755254488,123681.4337318342,Education,746.8302444273837,2,110,40.44516664776185,2024-06-05,0
CUST00683,55.0,Female,North,Graduate,Salaried,,131322.71291009922,Education,653.3070541573051,3,102,9.604364805147588,2018-11-05,1
CUST00684,60.0,Male,East,Post-Graduate,Salaried,64481.04635635957,197181.44903370878,Other,606.5709115910922,9,64,62.99735596390102,2020-07-28,0
CUST00685,30.0,Female,West,Secondary,Salaried,177607.92568231234,96027.34320412426,Education,570.180713709056,6,13,15.751796523853933,2022-10-12,0
CUST00686,61.0,Female,East,Post-Graduate,Salaried,43345.32453126163,185084.77325311708,Education,751.6357826926894,9,134,8.821085402579461,2024-04-03,1
CUST00687,62.0,Female,East,Post-Graduate,Salaried,259177.52055374655,346466.0446484104,Home,623.6481991870157,7,60,43.84887232949015,2019-08-03,1
CUST00688,28.0,Male,South,Graduate,,162257.16828942977,56004.20628734893,Education,603.7140964500906,0,162,55.93250929507909,2017-09-10,0
CUST00689,38.0,Male,West,Graduate,Salaried,189950.16026970532,75308.18157660594,Home,596.7965421141819,7,26,36.63460676347234,2019-12-17,1
CUST00690,44.0,,North,Graduate,Salaried,74774.80627966371,228160.58512698615,Home,747.1352444390183,4,85,14.506021773004102,2020-04-23,1
CUST00691,32.0,Female,South,Secondary,Salaried,90222.63063613436,321896.0469453354,Education,604.162080538542,11,104,27.695437918639115,2017-07-17,0
CUST00692,43.0,Male,South,Graduate,Salaried,41777.3209924705,127395.74654299459,Car,729.2370206140075,6,17,43.40419006831794,2019-03-22,1
CUST00693,39.0,Female,East,Secondary,Salaried,,59926.83572113748,Business,631.5673671672424,10,75,17.90262210997544,2024-08-07,0
CUST00694,49.0,Male,North,Secondary,Salaried,132746.01350855487,333021.41858538846,Car,553.3295735178461,10,20,10.93387831307629,2022-06-13,1
CUST00695,37.0,Male,North,Secondary,Unemployed,214837.63527975633,108495.87404914064,Education,623.4006644944079,0,49,38.10396162212674,2019-06-26,0
CUST00696,63.0,Male,East,Primary,Salaried,50802.75731350713,135859.5388635345,Education,647.3765492441647,1,69,15.447303479393556,2021-06-30,1
CUST00697,25.0,Other,South,Primary,Self-Employed,,190903.32673753722,Car,640.7863365782921,0,143,48.61440843303739,2018-08-08,1
CUST00698,57.0,Female,East,Secondary,Salaried,90149.12007079078,116632.5080804188,Education,638.8013037699092,4,74,29.22914441476454,2023-09-25,1
CUST00699,43.0,Female,North,Post-Graduate,Self-Employed,42724.443326814675,105023.05079439895,Home,,5,152,52.023229682313975,2021-08-25,0
CUST00700,,Male,South,Graduate,,140759.71195177824,105989.98671909932,Other,587.1992032237897,9,103,43.34623410019707,2022-08-05,1
CUST00701,42.0,Female,East,Post-Graduate,Salaried,63933.95017732477,412076.49577903975,Education,650.8590051019355,8,195,31.670345282948098,2025-08-29,1
CUST00702,,Female,North,Graduate,Unemployed,87795.52316321532,290630.15541030694,Education,693.2758736582341,7,105,28.179884430471663,2021-04-27,1
CUST00703,62.0,Male,South,Secondary,Salaried,75269.5068946199,216914.527037225,Car,532.992339152023,6,109,29.38046582628187,2022-11-14,1
CUST00704,37.0,Female,North,Graduate,Salaried,614756.7804125597,54545.11231377198,Home,753.9249774441765,11,144,11.391536118918138,2016-12-12,0
CUST00705,,Female,North,Graduate,Self-Employed,98299.38096521024,217313.42548757262,Car,,4,194,51.743898658703735,2019-04-14,1
CUST00706,30.0,Female,West,Secondary,Self-Employed,86736.8631453748,211525.3448731863,Car,656.0198859813079,2,98,31.559507092690215,2020-06-14,1
CUST00707,56.0,Female,South,Graduate,Salaried,78974.89298598704,85899.51225560729,Education,687.286954837874,8,46,41.99808164275314,2017-02-19,1
CUST00708,55.0,Male,West,Secondary,Salaried,63762.65970999861,185230.27629300609,Home,601.7317752083981,4,87,35.106998500975955,2020-02-28,1
CUST00709,30.0,Male,South,Graduate,Salaried,119576.8813984374,2202685.354818275,Education,479.9332183223535,2,190,23.548429658335177,2022-09-22,0
CUST00710,34.0,Other,East,Graduate,Salaried,266244.5060117897,216356.53682059844,Education,642.2620719926362,2,137,8.307485392694703,2025-11-02,0
CUST00711,27.0,Male,West,Secondary,Self-Employed,107358.86064782755,115834.21874714295,Education,663.5756739682747,2,109,18.94344718302734,2017-02-05,0
CUST00712,25.0,Female,East,Primary,Salaried,179453.4153914636,163837.82105860385,Education,558.102501233904,5,159,42.63908814254071,2021-12-25,1
CUST00713,49.0,Female,South,Graduate,Salaried,42867.39724050628,234492.40202577692,Other,583.5893271535632,0,32,12.899991567875515,2017-11-01,1
CUST00714,32.0,Female,South,Graduate,Salaried,108516.42940384662,167665.4689768158,Business,727.0169676851027,10,30,16.51349004207813,2020-03-06,1
CUST00715,55.0,Other,South,Primary,Salaried,51102.004816273,304718.12396691606,Home,659.4145407761421,3,120,6.376384841014167,2020-05-18,1
CUST00716,56.0,Male,West,Post-Graduate,Salaried,40694.37044181364,198360.38438574952,Other,529.3058408589887,7,53,18.241140087399117,2020-02-24,1
CUST00717,26.0,Male,West,Primary,Self-Employed,63346.64062433979,237153.1307180159,Business,685.9863934204105,2,153,34.01717034721911,2017-12-10,1
CUST00718,60.0,Male,West,Graduate,Unemployed,201821.63689390876,245413.62308106327,Business,575.5584934417305,4,5,10.903634276822588,2019-11-13,0
CUST00719,32.0,Male,North,Post-Graduate,Self-Employed,174557.5031351639,95478.7175111613,Business,588.0190053738681,1,96,4.658885603748895,2025-11-11,1
CUST00720,33.0,Male,East,Secondary,Salaried,114210.99308173753,166873.78340920396,Other,665.8125914144639,1,62,14.122359760638355,2020-04-04,1
CUST00721,64.0,Male,West,Secondary,Self-Employed,39355.05326661498,137836.4013255925,Home,658.3592022095308,10,83,21.870872006762003,2022-03-16,1
CUST00722,40.0,Female,North,Secondary,Self-Employed,877486.3706346801,274285.00181712327,Car,,6,187,13.728152658097665,2018-04-13,0
CUST00723,34.0,Female,North,Secondary,Self-Employed,118304.84512002704,205174.5836704125,Business,609.6632500334517,9,85,34.1004381047683,2017-10-16,1
CUST00724,25.0,,East,Secondary,Salaried,109679.93677070069,148137.1435002026,Car,629.9360769020044,2,30,34.82194284393344,2020-08-02,1
CUST00725,35.0,Male,East,Graduate,Salaried,32654.039551379556,85739.9621137917,Car,587.5525205541894,4,157,5.557344460500812,2017-05-05,1
CUST00726,23.0,Female,West,Primary,Salaried,57861.603476607204,73243.57677381534,Education,737.1209801422034,2,81,1.6106789167766353,2021-07-27,1
CUST00727,29.0,Male,North,Graduate,Salaried,949925.1153332707,190074.48677459313,Car,524.4645040793228,5,165,26.340821371900468,2021-01-19,1
CUST00728,43.0,Male,West,Post-Graduate,Salaried,136185.68245693183,113708.52573262868,Education,630.729712434134,9,76,55.67352254403113,2025-01-27,1
CUST00729,34.0,Male,North,Post-Graduate,Salaried,26431.805223820535,227081.26637508973,Home,533.247594129716,2,73,7.6882254505243175,2025-04-15,1
CUST00730,42.0,Female,North,Graduate,Salaried,89565.5120502007,71569.89956798243,Home,724.8801397822817,7,10,22.925635297133958,2020-03-15,1
CUST00731,42.0,Male,North,Secondary,Self-Employed,107562.70533415546,360943.09709113743,Education,630.6151732810421,1,27,25.29818143154895,2017-08-26,1
CUST00732,49.0,Other,West,Graduate,Salaried,164352.23747898394,226824.5397562123,Home,565.466512569511,2,162,28.33112423395101,2017-07-21,1
CUST00733,54.0,Male,East,Graduate,Salaried,149599.13322309538,171029.70690530658,Business,704.8038101009348,7,58,4.970127550955027,2021-08-20,1
CUST00734,50.0,Male,East,Graduate,,140020.31403078057,377576.87457648653,Home,466.6455458608848,7,91,18.00665036793619,2017-06-06,1
CUST00735,58.0,Male,South,Secondary,Unemployed,61085.860091448456,261505.07435826602,Education,672.470722011119,0,15,25.477293296294345,2024-10-20,1
CUST00736,43.0,Male,West,Post-Graduate,Self-Employed,,128347.7146705836,Business,742.1031350830198,7,163,36.894793295675484,2021-10-09,1
CUST00737,47.0,Female,South,Graduate,Unemployed,77976.93413827836,169191.7819415283,Car,664.3634846290223,9,138,41.75469375490078,2021-07-30,1
CUST00738,32.0,Female,West,Secondary,Salaried,180048.0601604131,60953.274028348314,Car,609.4791642572734,1,15,18.066449150761606,2020-10-14,0
CUST00739,32.0,Female,South,Secondary,Unemployed,227765.69283275423,277089.3109138822,Car,550.6254430552502,11,81,39.12929924657881,2018-09-08,1
CUST00740,55.0,Female,South,Graduate,Salaried,1511955.7272486517,140368.1876210439,Education,736.6011708338006,6,16,20.502627452979173,2025-03-30,0
CUST00741,40.0,Female,South,Post-Graduate,Salaried,127721.12992497663,60559.86006230312,Car,724.1937486113841,5,198,38.43849851858675,2017-05-01,0
CUST00742,58.0,Female,South,Graduate,Salaried,123968.62508107258,90136.52238033032,Home,598.3710535287183,1,57,27.058517901745294,2022-09-20,1
CUST00743,35.0,Female,East,Graduate,Salaried,70709.0431124569,251564.83391454414,Car,600.5089989112378,4,103,24.72992033577751,2023-01-08,1
CUST00744,50.0,Male,East,Primary,Salaried,91305.27339238621,364725.8875878091,Other,744.941368018132,6,40,42.90487298942557,2023-07-06,1
CUST00745,40.0,Male,North,Graduate,Self-Employed,268724.43155439117,164425.48362223603,Other,692.5290517430835,7,149,33.66238427875718,2025-05-08,1
CUST00746,58.0,Male,West,Graduate,Self-Employed,560761.1237846044,99605.66595006753,Car,507.07325282314036,2,32,54.73356872710563,2025-03-10,0
CUST00747,42.0,Female,South,Primary,Salaried,,79987.4603032321,Car,,0,154,15.245742108426564,2022-02-13,1
CUST00748,45.0,Male,East,Secondary,Salaried,81371.72291521636,330151.62878182105,Other,631.3954841777736,6,106,18.11045917017166,2023-11-25,1
CUST00749,47.0,Male,West,Graduate,Self-Employed,218656.93319880444,203767.29057566545,Car,669.8107578103684,4,11,13.75311267474608,2017-06-02,1
CUST00750,,Female,East,Secondary,Self-Employed,42442.73329079496,137989.12955244572,Business,650.4836812748244,4,19,7.774929943479132,2023-10-06,1
CUST00751,33.0,Female,North,Graduate,,140300.59692280547,122499.73025472251,Other,608.9831070582225,6,143,26.755577332579268,2026-05-05,1
CUST00752,40.0,Female,West,Secondary,Self-Employed,63445.586907057805,227729.73200473623,Education,664.2687721887903,0,28,24.407179297677718,2024-11-12,1
CUST00753,51.0,Male,East,Primary,Salaried,42228.03790960872,224618.62589554285,Other,614.1777869722624,7,199,19.86950141259034,2022-10-23,1
CUST00754,36.0,Female,South,Secondary,Salaried,112546.35108817146,103954.4179674122,Home,850.0,11,34,8.466265303513138,2021-02-26,0
CUST00755,24.0,Male,North,Post-Graduate,Unemployed,180896.9974058706,91932.85517793796,Business,659.8182320810829,9,70,40.30554976194281,2024-06-07,0
CUST00756,34.0,Male,West,Post-Graduate,Salaried,59458.57537281813,94282.29056921026,Education,,4,65,22.862384735943593,2024-03-12,1
CUST00757,30.0,Male,East,Post-Graduate,Salaried,40158.54098797502,128783.4653452297,Car,797.424604664925,7,82,49.17958143634181,2020-12-20,0
CUST00758,34.0,Male,East,Graduate,Self-Employed,93423.02754303331,115278.62155170126,Home,540.8525285244557,9,45,11.75384802629038,2018-02-28,0
CUST00759,37.0,Male,West,Secondary,Self-Employed,93670.52048165933,365508.93691789056,Home,641.2021700733214,9,86,20.49926017282553,2022-09-21,0
CUST00760,35.0,Female,West,Graduate,Salaried,137172.12135871753,126514.18166253154,Business,574.0317530396582,4,55,34.56138133137987,2018-03-25,1
CUST00761,29.0,Male,North,Graduate,Salaried,174513.3885364584,87130.89228545572,Education,700.8008045208071,11,176,50.01871542332979,2026-01-24,0
CUST00762,40.0,Female,South,Post-Graduate,Salaried,95258.62987399948,89612.60586729403,Home,610.4520414257494,6,99,32.46600737657139,2022-07-12,0
CUST00763,53.0,Male,North,Primary,Self-Employed,300529.7377250447,148451.59128672793,Education,696.4074988159798,9,17,52.55209734981457,2019-05-31,0
