customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,city,state,account_type,kyc_verified,total_paid_on_time,avg_emi,avg_outstanding,avg_repo_rate,avg_inflation,avg_gdp_growth,income_was_missing,join_year,join_month,join_day,join_weekday,customer_tenure_days,education_encoded,gender_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,income_bin,repay_bin,good_credit,transaction_qbin,transaction_kmeans_bin,debt_to_income,avg_monthly_trans,spending_pct
CUST00865,-1.313482276229311,Male,South,Post-Graduate,Salaried,-0.6685553499653414,-0.8224005094899824,Other,0.5165324445127631,1.5898527264643094,-0.07529336571556192,-1.3884781562572384,2023-07-14,1,Nizamabad,Nagaland,NRI,True,3,35798.415,199066.14333333334,6.52,4.820833333333334,6.12,0,2023,7,14,4,1139,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,1,3,2.269393141886305,16.0,5.521369227753374
CUST00866,1.6715426089293453,Male,East,Post-Graduate,Salaried,0.07599836084624004,-0.7156698949023597,Other,0.9272130108479407,0.4325440993747302,0.01434159346963078,-0.39657535800413823,2017-05-05,1,Sambalpur,Assam,NRI,False,4,29308.965,273285.5333333333,6.52,4.820833333333334,6.12,0,2017,5,5,4,3400,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,1,2,0,0.5766909878155824,16.833333333333332,21.624185958007526
CUST00867,0.0,Male,North,Primary,Salaried,-0.19782632027263022,-0.7113923578478392,Business,-3.1440031032966065,0.4325440993747302,-1.6170146637008762,-1.4141115990950877,2025-02-14,1,Raurkela Industrial Township,Kerala,NRI,False,4,32749.399999999998,219227.5216666667,6.52,4.820833333333334,6.12,1,2025,2,14,4,558,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,0,2,0.8847324861469595,1.6666666666666667,5.105229024388399
CUST00868,1.5886252510082715,Female,North,Secondary,Self-Employed,0.7088304470726369,0.2188705668941548,Other,0.9469747308055222,0.721871256147125,1.3050850057364056,-1.026757930346354,2018-09-12,1,Karimnagar,Bihar,NRI,True,2,28967.420000000002,216121.93166666667,6.52,4.820833333333334,6.12,1,2018,9,12,2,2905,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,1,3,1,2.342210512572131,28.833333333333332,11.39363263473978
CUST00869,1.5886252510082715,Female,West,Secondary,Salaried,-0.49479856623520485,0.8962493389756075,Home,1.4428688126133786,1.0111984129195197,0.552151348580787,-0.4273617393149731,2019-02-21,1,Surendranagar Dudhrej,Telangana,Savings,True,3,24658.39833333333,303152.13166666665,6.52,4.820833333333334,6.12,0,2019,2,21,3,2743,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,High,1,2,0,5.71596306274188,21.833333333333332,21.124391565946947
CUST00870,-1.5622343499925324,Male,West,Graduate,Salaried,-0.3601612287496288,0.2101993660575675,Education,1.1404401883044892,-0.14611021417005934,-1.4556717371675294,0.30786326705009875,2024-07-25,0,Vijayanagaram,Bihar,NRI,False,3,21976.105,182532.625,6.52,4.820833333333334,6.12,0,2024,7,25,3,762,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,1,0,2,2.860313836750061,3.1666666666666665,33.06023200701377
CUST00871,1.754459966850419,Male,South,Post-Graduate,Self-Employed,0.6671483832343488,-0.3863948305590649,Education,0.16211823817248663,1.5898527264643094,0.2115385036770547,0.03308172990145571,2022-03-04,1,Kirari Suleman Nagar,Sikkim,Savings,False,4,31095.23166666667,234882.19499999998,6.52,4.820833333333334,6.12,0,2022,3,4,4,1636,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,2,0,0.5614554451148489,18.666666666666668,28.59935464951984
CUST00872,-0.23555662325535176,Male,South,Secondary,Unemployed,0.08648341041535712,-0.08785519440866695,Education,1.0035145745245853,-0.7247645277148489,0.6238593159289411,-1.382239763701278,2023-12-22,1,Ulhasnagar,Arunachal Pradesh,Savings,True,4,28962.666666666668,238750.22499999998,6.52,4.820833333333334,6.12,0,2023,12,22,4,978,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,Medium,1,2,0,1.2092083604946722,22.5,5.622644969889527
CUST00873,-0.9818128445450158,Male,East,Graduate,Self-Employed,0.12128460076032285,-0.6279633304539524,Car,-0.5703767409709881,1.5898527264643094,-0.9537159657304503,1.2114590375311522,2025-09-05,1,Satna,Telangana,Savings,True,3,33166.35833333333,193593.28666666665,6.52,4.820833333333334,6.12,0,2025,9,5,4,355,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,0,2,0.6362083581482657,7.833333333333333,47.729448704370455
CUST00874,-1.3963996341503848,Female,South,Post-Graduate,Salaried,-0.610953854094883,0.4568571849882572,Home,0.9026922535893618,1.3005255696919145,-0.8820079983822962,-0.5040195710174893,2018-02-19,1,Vijayanagaram,Chhattisgarh,Current,False,3,30418.765,367986.54833333334,6.52,4.820833333333334,6.12,0,2018,2,19,0,3110,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,1,1,2,6.674648621637078,8.5,19.879907714284997
CUST00875,0.01319545050786959,Male,North,Graduate,Self-Employed,-0.5677810715858055,-0.03345506682638991,Home,-0.6298395833905307,-1.0140916844872436,0.050195577143707856,0.3325831843048742,2023-04-29,1,Jamalpur,Tripura,NRI,False,5,27688.556666666667,261245.545,6.52,4.820833333333334,6.12,0,2023,4,29,5,1215,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Low,0,2,0,4.0824059229498895,17.166666666666668,33.46154179043382
CUST00876,-1.0647302024660896,Male,North,Graduate,Salaried,-0.7045446095255987,0.19767218736075393,Business,0.07873849746692523,1.5898527264643094,-1.4735987290045678,-0.8273671206565878,2024-11-23,1,Bhimavaram,Tamil Nadu,NRI,False,3,27928.74666666667,349229.49666666664,6.52,4.820833333333334,6.12,0,2024,11,23,5,641,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,0,2,13.329644240045461,3.0,14.63059665156274
CUST00877,0.9252863876396813,Male,East,Graduate,Salaried,-0.500954420015118,-0.5801890906046999,Car,0.8637714065010649,-0.4354373709424541,1.753259801662369,0.2133638504267678,2026-01-12,1,Raebareli,Assam,Current,True,4,31734.716666666664,187733.30166666667,6.52,4.820833333333334,6.12,0,2026,1,12,0,226,2.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Medium,1,3,1,1.8623593999578625,33.0,31.526103068491363
CUST00878,-0.567226054939647,Female,East,Graduate,Salaried,0.1785995181727755,-0.35581144816214166,Other,0.4618058625074201,-0.14611021417005934,1.089961103691943,1.4273895068655813,2020-10-03,1,Muzaffarpur,Karnataka,NRI,True,6,26064.111666666668,248187.45833333334,6.52,4.820833333333334,6.12,0,2020,10,3,5,2153,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,0,3,1,0.8535712921342207,26.833333333333332,51.23492200305838
CUST00879,0.17903016635001717,Female,North,Secondary,Salaried,-0.06258924367166831,0.16263330698485343,Home,1.4078395784382387,-1.0140916844872436,0.6417863077659796,-0.015741951002022622,2023-12-17,1,Rampur,Arunachal Pradesh,Current,False,4,30057.03333333333,273477.56333333335,6.52,4.820833333333334,6.12,0,2023,12,17,6,983,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Low,1,2,0,1.7373504658452195,22.666666666666668,27.80673788599246
CUST00880,0.6765343138764599,Male,North,Graduate,Salaried,-0.3485136364550871,0.7844661559989693,Car,2.5995259299670144,-1.3034188412596384,1.0361801281808274,-0.7583450479929591,2020-06-20,1,Panvel,Rajasthan,Savings,False,5,24394.906666666666,252743.18499999997,6.52,4.820833333333334,6.12,0,2020,6,20,5,2258,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,1,3,1,3.8754153244518723,26.333333333333332,15.751119537879967
CUST00881,1.1740384614029027,Male,North,Graduate,Salaried,-0.28339635643863353,-0.537365376903962,Car,-1.1991013563927135,0.14321694260233545,0.33702744653632444,-0.850597564567466,2026-05-11,1,Kulti,Rajasthan,Current,True,5,33265.48166666667,276581.02999999997,6.52,4.820833333333334,6.12,0,2026,5,11,0,107,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,2,0,1.2328394736411545,19.833333333333332,14.25346737889799
CUST00882,1.422790535166124,Female,East,Post-Graduate,Self-Employed,3.0132136307371225,6.216083252814687,Home,-0.35156621642431285,1.3005255696919145,0.7852022424622879,-0.32123551424191943,2022-07-29,1,Cuttack,West Bengal,Current,False,4,24779.661666666667,189864.96,6.52,4.820833333333334,6.12,0,2022,7,29,4,1489,3.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium,High,0,2,0,2.9458935872852337,24.0,22.84727323906531
CUST00883,-1.313482276229311,Other,North,Graduate,Salaried,-0.19903700014414394,-0.5747875655332283,Business,0.32383475567990416,-0.4354373709424541,-1.6887226310490304,-0.022887056038381225,2023-08-22,0,Coimbatore,Meghalaya,Current,False,3,32164.5,131180.64166666666,6.52,4.820833333333334,6.12,0,2023,8,22,1,1100,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,1.0213239882925278,1.0,27.69074232965213
CUST00884,-0.567226054939647,Male,North,Graduate,Salaried,0.06608962219668432,1.6097508315792557,Car,-0.49283972925812775,0.721871256147125,0.8748372016474806,-1.200351845173046,2020-03-30,1,Satara,Andhra Pradesh,Current,False,3,27562.671666666665,151298.84,6.52,4.820833333333334,6.12,0,2020,3,30,0,2340,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,2,1,3.001354001728954,24.833333333333332,8.575462345408377
CUST00885,1.3398731772450503,Female,West,Secondary,Salaried,0.9243102411815607,-0.4624136411431028,Education,-0.08691193702916125,-1.0140916844872436,-1.0971319004267586,-0.6410002659434082,2017-10-25,1,Belgaum,Chhattisgarh,Savings,False,2,28487.46166666667,229912.635,6.52,4.820833333333334,6.12,1,2017,10,25,2,3227,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Low,Low,0,0,2,1.2748168364883805,6.5,17.656126281407047
CUST00886,1.422790535166124,Female,North,Graduate,Unemployed,-0.16023285546423632,0.10513689205169963,Car,0.8768471344074935,0.4325440993747302,-1.545306696352722,1.5241674164078935,2025-02-09,1,Dehri,Tamil Nadu,NRI,False,4,29942.801666666666,309882.76499999996,6.52,4.820833333333334,6.12,0,2025,2,9,6,563,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,1,0,2,1.9001930973739733,2.3333333333333335,52.80604060827005
CUST00887,0.01319545050786959,Male,East,Primary,Salaried,0.1635659412775719,-0.188434508912227,Other,0.665906579291449,-0.14611021417005934,0.28324647102520883,-0.530246567857925,2023-08-02,1,Barasat,Telangana,Current,False,4,30343.506666666668,250616.025,6.52,4.820833333333334,6.12,0,2023,8,2,2,1120,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,1,2,0,1.0236125598904595,19.333333333333332,19.45413159564688
CUST00888,-1.5622343499925324,Male,North,Secondary,Salaried,-0.40475595476501924,2.4074378637488576,Home,0.2515027567983201,-0.7247645277148489,1.3409389894104826,-1.535291214778619,2024-02-11,0,Rampur,Jharkhand,Savings,False,5,31878.36666666667,187396.405,6.52,4.820833333333334,6.12,0,2024,2,11,6,927,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,Medium,0,3,1,7.78110795768189,29.166666666666668,3.137966560534934
CUST00889,0.0,Female,North,Graduate,Self-Employed,0.030519053511902035,-0.15290270926709143,Other,0.14715976015192994,1.5898527264643094,-1.3481097861452982,-0.8695396046803107,2016-12-03,0,Sagar,Goa,Savings,False,4,25853.745,196441.90166666664,6.52,4.820833333333334,6.12,0,2016,12,3,5,3553,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,0,2,1.2147323732669177,4.166666666666667,13.94595720655908
CUST00890,0.0,Male,North,Post-Graduate,Self-Employed,2.3094045285586358,-0.5021865989534802,Business,-0.24212796213111062,1.5898527264643094,-1.4556717371675294,-0.21159904976396693,2017-06-25,1,Ahmednagar,Karnataka,NRI,True,4,35810.23,270363.5316666667,6.52,4.820833333333334,6.12,0,2017,6,25,6,3349,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,High,0,0,2,0.2354344967536541,3.1666666666666665,24.627141082518055
CUST00891,0.7594516717975337,Female,East,Primary,Salaried,-0.31115951355381544,0.1023781222499104,Education,1.463771671497661,0.721871256147125,1.1975230547141742,-0.6333835136133069,2017-09-08,0,Morena,Punjab,NRI,False,4,25213.428333333333,247762.635,6.52,4.820833333333334,6.12,0,2017,9,8,4,3274,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,1,3,1,2.4165675065608125,27.833333333333332,17.7797786867308
CUST00892,-1.6451517079136062,Male,West,Graduate,Self-Employed,-0.11970268313257464,0.08711699248543751,Home,1.734958919757668,-0.4354373709424541,0.28324647102520883,0.7320041398130942,2017-06-03,1,Bidar,Jharkhand,Current,True,4,29279.936666666665,279577.9033333333,6.52,4.820833333333334,6.12,0,2017,6,3,5,3371,2.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,Medium,1,2,0,1.7729205282016987,19.333333333333332,39.94584897869793
CUST00893,0.0,Female,West,Post-Graduate,Self-Employed,-0.4851949977001108,-0.3506770622092666,Car,1.0597042428885903,1.0111984129195197,0.5342243567437484,0.7002990303423681,2021-11-15,0,Bilaspur,Nagaland,Savings,False,4,20313.085,327504.1066666667,6.52,4.820833333333334,6.12,0,2021,11,15,0,1745,3.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Very Low,High,1,2,0,2.3728304961984983,21.666666666666668,39.431139706661504
CUST00894,-1.0647302024660896,Male,South,Secondary,Self-Employed,-0.20831368708064485,-0.6969221617267822,Education,-1.2116857685048295,-0.14611021417005934,-0.20078230857483167,-1.5947769072995055,2020-08-02,1,Orai,Goa,NRI,False,4,23615.076666666664,191505.52666666664,6.52,4.820833333333334,6.12,0,2020,8,2,6,2215,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,Medium,0,1,3,0.8554370972161914,14.833333333333334,2.1722598336025425
CUST00895,0.01319545050786959,Female,East,Graduate,Salaried,-0.08929580268907737,-0.507178679385081,Car,-0.2822931416442966,0.721871256147125,-0.20078230857483167,-0.15817170922183085,2024-08-06,1,Giridih,Jharkhand,Current,False,5,23070.89333333333,260545.58166666667,6.52,4.820833333333334,6.12,0,2024,8,6,1,750,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,1,3,0.9606260311747159,14.833333333333334,25.49449489445414
CUST00896,-0.23555662325535176,Female,North,Graduate,Self-Employed,-0.20296625744817376,0.27967752865885326,Business,0.2015671898376641,0.14321694260233545,1.6456978506401378,-1.0189556622539253,2023-08-08,1,Warangal,Nagaland,NRI,False,6,21097.786666666667,216537.89666666664,6.52,4.820833333333334,6.12,0,2023,8,8,1,1114,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,3,1,2.279224053243969,32.0,11.520296752830747
CUST00897,1.2569558193239765,Male,South,Graduate,Salaried,-0.5436847458638344,-0.8581862957125628,Home,-0.9930710635167246,1.5898527264643094,1.3588659812475212,-1.087583980034588,2017-08-24,0,Udupi,Andhra Pradesh,Savings,False,2,26952.555000000004,278324.98833333334,6.52,4.820833333333334,6.12,0,2017,8,24,3,3289,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,1.2688031330922107,29.333333333333332,10.406166189156638
CUST00898,-0.9818128445450158,Female,West,Secondary,Salaried,-0.19839968555639712,-0.3916523148435697,Business,0.07524557828972145,-0.4354373709424541,-1.6349416555379148,1.9276547651531803,2017-04-22,1,Muzaffarpur,Punjab,Current,False,5,26916.653333333332,367039.94333333336,6.52,4.820833333333334,6.12,0,2017,4,22,5,3413,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,1.2867903758162529,1.5,59.35636271771894
CUST00899,-0.06972190741320419,Male,North,Secondary,Salaried,0.5470836496223205,0.3704094425785362,Business,0.01567720828775188,-1.3034188412596384,0.37288143021040154,-0.7676240991783633,2022-07-13,0,Katihar,Mizoram,Savings,False,3,21041.196666666667,321648.39166666666,6.52,4.820833333333334,6.12,0,2022,7,13,2,1505,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Low,0,2,0,1.1276210912256688,20.166666666666668,15.600480925979324
CUST00900,-0.40139133909749936,Female,North,Graduate,Salaried,-0.0946674267595785,-0.3205975461149922,Business,1.1281376500102462,-0.7247645277148489,0.8927641934845192,-1.0266984353380584,2023-11-21,0,Tiruppur,Goa,NRI,False,5,24749.75333333333,210538.93999999997,6.52,4.820833333333334,6.12,0,2023,11,21,1,1009,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Medium,1,3,1,1.2020911826948928,25.0,11.394598492701505
CUST00901,-1.5622343499925324,Male,North,Graduate,Salaried,0.01146148298620203,1.6924625777787194,Business,-0.5296098572060771,-1.3034188412596384,0.9465451689956348,0.2551311569789332,2023-07-01,1,Vadodara,Uttar Pradesh,Current,True,3,27355.533333333336,301688.98,6.52,4.820833333333334,6.12,1,2023,7,1,5,1152,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,Low,0,3,1,4.650942720055947,25.5,32.2041647534774
CUST00902,-1.2305649183082372,Male,North,Primary,Self-Employed,-0.35326089326799937,-0.857601092117985,Car,1.211070368484952,-1.0140916844872436,-0.43383320245633267,1.2332612070137217,2025-12-29,1,Muzaffarnagar,Jharkhand,Savings,False,4,28712.945000000003,265412.06,6.52,4.820833333333334,6.12,0,2025,12,29,0,240,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,Low,1,1,3,0.7944306247492426,12.666666666666666,48.08339098593076
CUST00903,1.5886252510082715,Female,North,Graduate,Salaried,0.057240511496689156,-0.6569748598008056,Other,-1.010538181138386,1.0111984129195197,-0.3979792187822556,-1.1466379983122097,2025-05-18,0,Etawah,Kerala,Current,True,5,34554.45666666667,219232.88,6.52,4.820833333333334,6.12,0,2025,5,18,6,465,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,1,3,0.6500990534935353,13.0,9.447467377958224
CUST00904,1.2569558193239765,Male,East,Primary,Salaried,-0.16875435082090257,-0.9405439766621063,Car,-0.8643681851358884,1.5898527264643094,-0.8103000310341419,-0.9679400498693287,2024-04-01,1,Rewa,Karnataka,Savings,True,4,26783.399999999998,287028.2916666667,6.52,4.820833333333334,6.12,0,2024,4,1,0,877,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,1,2,0.4382848790254696,9.166666666666666,12.348497921390434
CUST00905,1.1740384614029027,Female,South,Graduate,Salaried,-0.5302984271822193,1.4369362589987198,Education,-0.40502110009243686,-1.0140916844872436,1.3050850057364056,0.0838784527298225,2021-07-16,0,Kozhikode,West Bengal,NRI,False,4,25782.173333333336,278515.0233333334,6.52,4.820833333333334,6.12,0,2021,7,16,4,1867,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,Low,0,3,1,7.904038242793736,28.833333333333332,29.42400230616854
CUST00906,-1.5622343499925324,Male,West,Secondary,Salaried,-0.3132912960074207,-0.6518832651873205,Business,0.04254817056780041,-0.7247645277148489,-1.2943288106341826,2.1614580133540464,2019-11-19,1,Belgaum,Bihar,Savings,True,3,22341.395,217211.62666666668,6.52,4.820833333333334,6.12,1,2019,11,19,1,2472,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Very Low,Medium,0,0,2,0.9779676271145098,4.666666666666667,63.15198751416799
CUST00907,-0.7330607707817945,Male,West,Post-Graduate,Unemployed,-0.5383024502218733,-0.9053448235195577,Education,-2.5391334759449697,-0.14611021417005934,1.0003261445067504,0.1410017050168147,2024-06-06,0,Madanapalle,Manipur,Savings,True,4,31876.711666666666,243235.735,6.52,4.820833333333334,6.12,0,2024,6,6,3,811,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,Medium,0,3,1,1.1068730588860747,26.0,30.35135654312956
CUST00908,1.5886252510082715,Male,South,Secondary,Salaried,-0.4606896382582886,-0.5387748295072626,Car,0.2145424042831174,1.5898527264643094,-1.043350924915643,1.75600524341856,2023-01-08,1,Satara,Bihar,NRI,False,3,17538.475000000002,309699.1583333333,6.52,4.820833333333334,6.12,0,2023,1,8,6,1326,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,0,2,1.7749170665656517,7.0,56.56975822865379
CUST00909,0.6765343138764599,Female,South,Secondary,Salaried,-0.20514100424726553,2.715766337588855,Business,1.783099874047855,-1.0140916844872436,-0.9357889738934118,2.226197898185793,2025-05-09,0,Haridwar,Telangana,Current,False,6,28806.961666666666,126550.11499999999,6.52,4.820833333333334,6.12,0,2025,5,9,4,474,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,Low,1,0,2,5.86751356689586,8.0,64.20299221182523
CUST00910,0.09611280842894337,Male,South,Secondary,Salaried,-0.16124323131561533,-0.5361399745969045,Car,0.37951725742399806,1.0111984129195197,1.591916875129022,0.29420077555517626,2017-12-20,1,Sambhal,Telangana,NRI,True,3,25524.108333333334,247052.07833333334,6.52,4.820833333333334,6.12,0,2017,12,20,2,3171,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,High,0,3,1,1.0194390402649054,31.5,32.83843144650637
CUST00911,0.0,Male,East,Secondary,Salaried,-0.5744132015152397,-0.25401559220444153,Business,-0.22829946383867855,-1.5927459980320333,1.6277708588030992,0.5922509564855483,2020-03-10,1,Phagwara,Andhra Pradesh,NRI,True,5,25276.09,187620.99166666667,6.52,4.820833333333334,6.12,0,2020,3,10,1,2360,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,None,0,3,1,3.435400205888337,31.833333333333332,37.67705822363964
CUST00912,0.6765343138764599,Male,South,Post-Graduate,Salaried,0.24110991738012846,0.22123487500619254,Car,-1.1438166656347812,-1.5927459980320333,1.1795960628771358,-0.5919352232419179,2018-02-03,1,Kottayam,Tripura,NRI,False,3,26328.59833333333,202954.97666666665,6.52,4.820833333333334,6.12,0,2018,2,3,5,3126,3.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Very Low,None,0,3,1,1.3100479073106621,27.666666666666668,18.452661377260853
CUST00913,0.5936169559553861,Male,East,Post-Graduate,Self-Employed,-0.03575940105330595,-0.3586010625002237,Home,-0.11089411481733824,0.721871256147125,-0.38005222694521706,0.8559053208378848,2016-08-29,0,Gandhidham,Nagaland,Current,False,5,28353.906666666666,168471.13,6.52,4.820833333333334,6.12,0,2016,8,29,0,3649,3.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,1,3,1.071923368787261,13.166666666666666,41.9572940660775
CUST00914,-1.1476475603871634,Other,South,Secondary,Salaried,-0.4775964082226249,-0.26212841232324613,Other,-1.7288289352829465,0.721871256147125,-0.021512390204446296,-0.8564371594537458,2017-08-24,1,Warangal,Andhra Pradesh,Current,True,4,26692.308333333334,303022.3133333333,6.52,4.820833333333334,6.12,0,2017,8,24,3,3289,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Very Low,High,0,2,3,2.5484031561376757,16.5,14.158665825360387
CUST00915,0.0,Other,East,Graduate,Salaried,-0.6285412827872218,-0.5275104494653259,Other,-0.144669739137983,-0.4354373709424541,-1.312255802471221,-0.9472172644744393,2017-08-12,1,Hapur,Odisha,NRI,True,5,23718.031666666666,296006.61,6.52,4.820833333333334,6.12,0,2017,8,12,5,3301,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Very Low,Medium,0,0,2,3.1010097441942968,4.5,12.68491719144591
CUST00916,0.9252863876396813,Male,South,Graduate,Salaried,-0.32438890740988074,-0.805904974732147,Business,2.1995903900147247,0.721871256147125,0.4983703730696713,1.048978342710355,2025-02-09,1,Ulhasnagar,Uttarakhand,NRI,False,5,22241.59833333333,296931.87333333335,6.52,4.820833333333334,6.12,0,2025,2,9,6,563,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,1,2,0,0.8445786488786503,21.333333333333332,45.09169341674394
CUST00917,-0.152639265334278,Female,South,Post-Graduate,Self-Employed,-0.4131287598591328,-0.8783870248650053,Home,-2.854000273833155,1.3005255696919145,-0.18285531673779315,-0.6957058247947554,2019-04-05,1,Thane,Haryana,Current,False,3,31662.035,228569.61666666667,6.52,4.820833333333334,6.12,0,2019,4,5,4,2700,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Very Low,High,0,1,3,0.8558012358747844,15.0,16.76802152975113
CUST00918,0.5936169559553861,Male,West,Graduate,Self-Employed,-0.23446464378290052,-0.44167394462689274,Education,0.7259439015689608,0.14321694260233545,-0.9537159657304503,0.18878179157384603,2025-09-12,1,Kharagpur,Goa,NRI,False,6,24990.2,264155.305,6.52,4.820833333333334,6.12,0,2025,9,12,4,348,2.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Very Low,High,1,0,2,1.2838499927974178,7.833333333333333,31.12703131543445
CUST00919,0.5936169559553861,Female,West,Secondary,Salaried,-0.3902889782810096,-0.23158869573970678,Home,-0.7175749246703627,0.721871256147125,-1.007496941241566,0.6784586693241994,2018-01-20,0,Durgapur,Andhra Pradesh,Savings,True,4,32058.285000000003,256032.975,6.52,4.820833333333334,6.12,0,2018,1,20,5,3140,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,High,0,0,2,2.138655349155791,7.333333333333333,39.07657741344332
CUST00920,-0.06972190741320419,Female,North,Graduate,Salaried,-0.6857451647413503,-0.472034905183287,Business,-0.3590657961336578,1.5898527264643094,-0.8820079983822962,-0.6622235143363778,2021-03-20,1,Madanapalle,Mizoram,Savings,True,4,26934.24166666667,167504.38666666666,6.52,4.820833333333334,6.12,0,2021,3,20,5,1985,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Low,High,0,1,2,4.415552962328764,8.5,17.31158236047595
CUST00921,-1.72806906583468,Female,West,Graduate,Salaried,-0.3973668942938225,-0.8709178494785768,Home,-0.9899328385235124,0.14321694260233545,1.3050850057364056,-1.1157195626772525,2017-11-30,1,Amravati,Andhra Pradesh,Current,False,5,23537.941666666666,328183.3416666667,6.52,4.820833333333334,6.12,0,2017,11,30,3,3191,2.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Very Low,High,0,3,1,0.8422586543150987,28.833333333333332,9.949405575423455
CUST00922,1.008203745560755,Male,South,Primary,Self-Employed,-0.3737530498056323,-0.1687954623699284,Education,-1.4401270840951919,0.721871256147125,1.4126469567586368,-1.5067938967604666,2025-02-11,0,Kurnool,Goa,NRI,True,6,23531.565,294716.0283333333,6.52,4.820833333333334,6.12,0,2025,2,11,1,561,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Very Low,High,0,3,1,2.190345610667185,29.833333333333332,3.6005996836174115
